h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2.12446200065048e-09,2.12738479741987e-09,2.13029438635892e-09,2.13175195018437e-09,2.13029438635892e-09,2.12446200065048e-09,2.11357731507931e-09,2.11483899964035e-09,2.10747162633311e-09,2.10631899077642e-09,2.10747162633311e-09,2.10887149196874e-09,2.11056914330584e-09,2.11257901315102e-09,2.11156067200089e-09,2.10747162633313e-09,2.10198438078482e-09,2.10583613615372e-09,2.09806124058775e-09,2.09612904427973e-09,2.10385801663303e-09,2.10465195017172e-09,2.10901477594e-09,2.11705025454851e-09
2.13660649622666e-09,2.13945776624948e-09,2.14223332449661e-09,2.14360121888125e-09,2.14223332449661e-09,2.13660649622666e-09,2.11693361731479e-09,2.11400117736049e-09,2.11151775742263e-09,2.11181845136193e-09,2.11151775742263e-09,2.1112698419692e-09,2.11116186420644e-09,2.11197390664713e-09,2.11121650357441e-09,2.11151775742266e-09,2.11124366857006e-09,2.10971382640761e-09,2.1006604432884e-09,2.09826839833866e-09,2.10763642028457e-09,2.11190549204916e-09,2.11065616315633e-09,2.1239648638136e-09
2.06210791309575e-09,2.06988498777611e-09,2.07739803715619e-09,2.08124576943842e-09,2.07739803715619e-09,2.06210791309575e-09,2.01795828391469e-09,2.02066496440089e-09,1.97501763222358e-09,1.962506406869e-09,1.97501763222358e-09,1.98710050400861e-09,1.99871274796791e-09,2.01000462035142e-09,2.00445804134475e-09,1.9750176322236e-09,1.94314135036184e-09,1.93893586280018e-09,1.92778700843053e-09,1.92351891469278e-09,1.93681228506093e-09,1.95180844235941e-09,1.99421512455419e-09,2.03516602641018e-09
1.99454844697398e-09,2.01170368798951e-09,2.02769765353205e-09,2.03553092805521e-09,2.02769765353205e-09,1.99454844697398e-09,1.89637356342486e-09,1.91197257121531e-09,1.87201806036448e-09,1.86452711236819e-09,1.87201806036448e-09,1.88296376942498e-09,1.89332386165698e-09,1.90306287287408e-09,1.8983385798632e-09,1.87201806036454e-09,1.84909656709794e-09,1.81476117509497e-09,1.7697132114528e-09,1.75667980219264e-09,1.80441009069701e-09,1.85989270941582e-09,1.879576876768e-09,1.93705562847808e-09
1.91579373680714e-09,1.93963100625393e-09,1.96182389492113e-09,1.97259541527613e-09,1.96182389492113e-09,1.91579373680714e-09,1.85960588380389e-09,1.84444086476114e-09,1.80695813530817e-09,1.79901159834543e-09,1.80695813530817e-09,1.81471598898993e-09,1.82217842665667e-09,1.82959733635169e-09,1.82582810706921e-09,1.80695813530824e-09,1.76430880227045e-09,1.68802330205797e-09,1.61389280584256e-09,1.59546842569911e-09,1.66959081501528e-09,1.78686262676907e-09,1.82951437290614e-09,1.87982649858345e-09
1.60564964980233e-09,1.64294114386286e-09,1.67956149844633e-09,1.697826578401e-09,1.67956149844633e-09,1.60564964980233e-09,1.4456394753431e-09,1.39639413766224e-09,1.7066604199079e-09,1.81537192277957e-09,1.7066604199079e-09,1.5906888039629e-09,1.51224322285922e-09,1.44774577982393e-09,1.47837101967086e-09,1.70666041991311e-09,0.00227496216796579,0.0127980229287005,0.0213033859398546,0.023442266786874,0.0149169553324367,2.04659756962043e-09,1.44638550083516e-09,1.49260424448208e-09
1.49765556055242e-09,1.5383073612147e-09,1.57951043033744e-09,1.60030514417049e-09,1.57951043033744e-09,1.49765556055242e-09,1.34987735173943e-09,1.40545035904945e-09,1.91283977402139e-09,2.15990284688102e-09,1.91283977402139e-09,1.76622665900432e-09,1.62746644853944e-09,1.49337102718797e-09,1.55393675012196e-09,1.91283977401136e-09,0.00703046782883782,0.0180458723858565,0.026947824422165,0.0291862452076015,0.0202637203211723,0.00156747804962213,1.39878433681575e-09,1.38380614106606e-09
1.14479134272768e-09,1.14325366644882e-09,1.15715846796582e-09,1.16874043532026e-09,1.15715846796582e-09,1.14479134272768e-09,1.54278874222811e-09,0.00470321431887739,0.0150523665622572,0.0176518187856795,0.0150523665622572,0.0124578315005031,0.00986816176069712,0.00728330608942414,0.00857513531288855,0.0150523665622507,0.0280998730151835,0.0412772251484816,0.0519176315390023,0.0545919532737189,0.0439289270456665,0.0215603329296931,2.36460130713178e-09,1.25798799675118e-09
1.53341792439291e-09,1.38572159705333e-09,1.28218315594945e-09,1.2382173837184e-09,1.28218315594945e-09,1.53341792439291e-09,0.0026135081599643,0.0169494622136221,0.0285055720732104,0.0314071606453457,0.0285055720732104,0.0256090612634804,0.0227175745365869,0.0198310588176382,0.0212736985629018,0.0285055720732014,0.0430654041060346,0.0577593408942572,0.0696162597439209,0.0725951792663137,0.0607148938034669,0.0357691845239471,0.0112008225149897,2.09796058807844e-09
1.99696016537642e-09,1.75604207980977e-09,1.61255740961755e-09,1.54143167643563e-09,1.61255740961755e-09,1.99696016537642e-09,0.00721941650497816,0.0221977954865765,0.0342684019985194,0.0372986950589514,0.0342684019985194,0.0312432192025665,0.0282230926176377,0.0252079687955739,0.0267149086453893,0.0342684019985093,0.0494720892631759,0.0648107438722351,0.0771840946268901,0.0802922173688893,0.0678953485755268,0.0418538374532852,0.0161920951259654,0.00126098481567219
8.7105623712022e-10,2.06860721295415e-09,1.90604431396355e-09,2.11059191128353e-09,1.90604431396355e-09,8.7105623712022e-10,0.0124453490373563,0.0281515373158991,0.0408047992754594,0.0439808151044172,0.0408047992754594,0.0376339175521692,0.0344681156015946,0.0313073396954838,0.0328871026937628,0.0408047992754459,0.0567373445211866,0.0728054903332913,0.0857629172339077,0.0890171290305848,0.0760360727814408,0.0487545869665594,0.0218546467721979,0.00619594602038446
1.50623768973397e-09,3.02304640694349e-09,1.99955590397866e-09,2.33216346668251e-09,1.99955590397866e-09,1.50623768973397e-09,0.013559035916552,0.0294199830505073,0.0421970685599046,0.045404042654597,0.0421970685599046,0.0389952295318745,0.0357984712304076,0.0326067399127239,0.0342019804999942,0.04219706855989,0.0582844149904438,0.0745073875599771,0.087588695381641,0.090873880241016,0.077768938571501,0.050224253744531,0.0230611862774733,0.00724773548861302
1.69709105853433e-09,2.53483055073479e-09,2.10902534776499e-09,2.48713736890995e-09,2.10902534776499e-09,1.69709105853433e-09,0.0138136272553884,0.0297099382593162,0.0425153156636919,0.0457293628490625,0.0425153156636919,0.0393064035923358,0.0361025722943766,0.0329037680259892,0.0345025450828641,0.0425153156636766,0.058638028031893,0.0748963677977964,0.088005970338611,0.0912982290173286,0.0781649924071253,0.0505601836646193,0.0233369957948291,0.00748818159609686
